"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1158167855)', 'id': 1158167855, 'dn': 'CVPR: Computer Vision and Pattern Recognition', 'sn': 'cvpr', 'norm': '', 'd': '', 'pc': 7843, 'pcby': [], 'ccnt': 1277767, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -9.4172058869, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2757217015)', 'id': 2757217015, 'dn': 'STC: Scalable Trusted Computing', 'sn': 'stc', 'norm': '', 'd': '', 'pc': 36, 'pcby': [], 'ccnt': 2154, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7172992419, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2759411377)', 'id': 2759411377, 'dn': 'AH: Adaptive Hypermedia and Adaptive Web-Based Systems', 'sn': 'ah', 'norm': '', 'd': '', 'pc': 54, 'pcby': [], 'ccnt': 5722, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.717712266, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2621435095)', 'id': 2621435095, 'dn': 'ICMB: International Conference on Mobile Business', 'sn': 'icmb', 'norm': '', 'd': '', 'pc': 38, 'pcby': [], 'ccnt': 5337, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7177706677, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2756310130)', 'id': 2756310130, 'dn': 'ICCSN: IEEE International Conference on Communication Software and Networks', 'sn': 'iccsn', 'norm': '', 'd': '', 'pc': 43, 'pcby': [], 'ccnt': 3585, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7181558333, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2758501671)', 'id': 2758501671, 'dn': 'DASC: Dependable Autonomic and Secure Computing', 'sn': 'dasc', 'norm': '', 'd': '', 'pc': 60, 'pcby': [], 'ccnt': 3173, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7192223046, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2623485896)', 'id': 2623485896, 'dn': 'ICIA: International Conference on Information and Automation', 'sn': 'icia', 'norm': '', 'd': '', 'pc': 61, 'pcby': [], 'ccnt': 11242, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7199689028, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1123496967)', 'id': 1123496967, 'dn': 'FSTTCS: Foundations of Software Technology and Theoretical Computer Science', 'sn': 'fsttcs', 'norm': '', 'd': '', 'pc': 60, 'pcby': [], 'ccnt': 15040, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7224858563, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140082307)', 'id': 1140082307, 'dn': 'APWeb: Asia-Pacific Web Conference', 'sn': 'apweb', 'norm': '', 'd': '', 'pc': 58, 'pcby': [], 'ccnt': 6365, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7230672347, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1148878455)', 'id': 1148878455, 'dn': 'BIS: Business Information Systems', 'sn': 'bis', 'norm': '', 'd': '', 'pc': 59, 'pcby': [], 'ccnt': 10013, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7243775813, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2898391823)', 'id': 2898391823, 'dn': 'WAFR: International Workshop Algorithmic Foundations Robotics', 'sn': 'wafr', 'norm': '', 'd': '', 'pc': 48, 'pcby': [], 'ccnt': 1714, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7247591406, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1124147936)', 'id': 1124147936, 'dn': 'PADL: Practical Aspects of Declarative Languages', 'sn': 'padl', 'norm': '', 'd': '', 'pc': 57, 'pcby': [], 'ccnt': 5300, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7254880858, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754905231)', 'id': 2754905231, 'dn': 'FGCN: International Conference on Future Generation Communication and Networking', 'sn': 'fgcn', 'norm': '', 'd': '', 'pc': 58, 'pcby': [], 'ccnt': 4799, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7260182266, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1178070762)', 'id': 1178070762, 'dn': 'STACS: Symposium on Theoretical Aspects of Computer Science', 'sn': 'stacs', 'norm': '', 'd': '', 'pc': 49, 'pcby': [], 'ccnt': 28695, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7262267423, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754027635)', 'id': 2754027635, 'dn': 'CSCN: IEEE Conference on Standards for Communications and Networking', 'sn': 'cscn', 'norm': '', 'd': '', 'pc': 48, 'pcby': [], 'ccnt': 1035, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7317685737, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1124356716)', 'id': 1124356716, 'dn': 'CMSB: Computational Methods in Systems Biology', 'sn': 'cmsb', 'norm': '', 'd': '', 'pc': 47, 'pcby': [], 'ccnt': 6440, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7346912973, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2756357204)', 'id': 2756357204, 'dn': 'CSAE: IEEE International Conference on Computer Science and Automation Engineering', 'sn': 'csae', 'norm': '', 'd': '', 'pc': 52, 'pcby': [], 'ccnt': 3185, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -15.7418916946, 'et': 4}"
"{'fos': [], 'pqe': 'Composite(J.JId=158797327)', 'id': 158797327, 'dn': 'IEEE Communications Magazine', 'sn': '', 'norm': '', 'd': '', 'pc': 3732, 'pcby': [], 'ccnt': 419151, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.295331482, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=199944782)', 'id': 199944782, 'dn': 'IEEE Transactions on Pattern Analysis and Machine Intelligence', 'sn': '', 'norm': '', 'd': '', 'pc': 2289, 'pcby': [], 'ccnt': 1089779, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.3807892698, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=90422530)', 'id': 90422530, 'dn': 'IEEE Journal on Selected Areas in Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 3725, 'pcby': [], 'ccnt': 486601, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.4637287586, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=52395412)', 'id': 52395412, 'dn': 'Bioinformatics', 'sn': '', 'norm': '', 'd': '', 'pc': 3950, 'pcby': [], 'ccnt': 1284155, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.5539569415, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=63459445)', 'id': 63459445, 'dn': 'IEEE Transactions on Wireless Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 4098, 'pcby': [], 'ccnt': 346933, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.574915482, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=103482838)', 'id': 103482838, 'dn': 'Communications of The ACM', 'sn': '', 'norm': '', 'd': '', 'pc': 2592, 'pcby': [], 'ccnt': 829536, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.6442525502, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=106296714)', 'id': 106296714, 'dn': 'Lecture Notes in Computer Science', 'sn': '', 'norm': '', 'd': '', 'pc': 5004, 'pcby': [], 'ccnt': 430948, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -10.8191770987, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=4502562)', 'id': 4502562, 'dn': 'IEEE Transactions on Information Theory', 'sn': '', 'norm': '', 'd': '', 'pc': 1722, 'pcby': [], 'ccnt': 995273, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.0505677507, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=13144211)', 'id': 13144211, 'dn': 'Expert Systems With Applications', 'sn': '', 'norm': '', 'd': '', 'pc': 4408, 'pcby': [], 'ccnt': 428890, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.0685282027, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=62238642)', 'id': 62238642, 'dn': 'IEEE ACM Transactions on Networking', 'sn': '', 'norm': '', 'd': '', 'pc': 2145, 'pcby': [], 'ccnt': 226071, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.1522760925, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=137773608)', 'id': 137773608, 'dn': 'Nature', 'sn': '', 'norm': '', 'd': '', 'pc': 1639, 'pcby': [], 'ccnt': 16551117, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2145245198, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=178916657)', 'id': 178916657, 'dn': 'IEEE Computer', 'sn': '', 'norm': '', 'd': '', 'pc': 2094, 'pcby': [], 'ccnt': 343507, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2146440629, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=23688054)', 'id': 23688054, 'dn': 'IEEE Communications Surveys and Tutorials', 'sn': '', 'norm': '', 'd': '', 'pc': 993, 'pcby': [], 'ccnt': 141721, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2414496388, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=115304631)', 'id': 115304631, 'dn': 'IEEE Transactions on Image Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 2153, 'pcby': [], 'ccnt': 542701, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2487616324, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=11296630)', 'id': 11296630, 'dn': 'Journal of the Acoustical Society of America', 'sn': '', 'norm': '', 'd': '', 'pc': 3892, 'pcby': [], 'ccnt': 1803492, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2577623766, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2485537415)', 'id': 2485537415, 'dn': 'IEEE Access', 'sn': '', 'norm': '', 'd': '', 'pc': 3700, 'pcby': [], 'ccnt': 151668, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.2933931036, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=3880285)', 'id': 3880285, 'dn': 'Science', 'sn': '', 'norm': '', 'd': '', 'pc': 1722, 'pcby': [], 'ccnt': 14279814, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.3383008493, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=196647941)', 'id': 196647941, 'dn': 'IEEE Transactions on Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 2280, 'pcby': [], 'ccnt': 613149, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.3631751772, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=168680287)', 'id': 168680287, 'dn': 'IEEE Transactions on Signal Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 1960, 'pcby': [], 'ccnt': 629761, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.3719033731, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=25538012)', 'id': 25538012, 'dn': 'International Journal of Computer Vision', 'sn': '', 'norm': '', 'd': '', 'pc': 740, 'pcby': [], 'ccnt': 336670, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.3846780803, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=30698027)', 'id': 30698027, 'dn': 'IEEE Transactions on Knowledge and Data Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 2057, 'pcby': [], 'ccnt': 227524, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.3874477164, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=111326731)', 'id': 111326731, 'dn': 'IEEE Transactions on Geoscience and Remote Sensing', 'sn': '', 'norm': '', 'd': '', 'pc': 2294, 'pcby': [], 'ccnt': 527144, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.4146150671, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=115173108)', 'id': 115173108, 'dn': 'IEEE Transactions on Circuits and Systems for Video Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 1637, 'pcby': [], 'ccnt': 217228, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.4366325149, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=103321696)', 'id': 103321696, 'dn': 'European Journal of Operational Research', 'sn': '', 'norm': '', 'd': '', 'pc': 2721, 'pcby': [], 'ccnt': 780594, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.4443682803, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=125754415)', 'id': 125754415, 'dn': 'Proceedings of the National Academy of Sciences of the United States of America', 'sn': '', 'norm': '', 'd': '', 'pc': 1573, 'pcby': [], 'ccnt': 14829953, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.4456676043, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=63392143)', 'id': 63392143, 'dn': 'Computer Networks', 'sn': '', 'norm': '', 'd': '', 'pc': 1665, 'pcby': [], 'ccnt': 156969, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.491459084, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2597173376)', 'id': 2597173376, 'dn': 'arXiv: Learning', 'sn': '', 'norm': '', 'd': '', 'pc': 2583, 'pcby': [], 'ccnt': 259802, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.5101724185, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=118988714)', 'id': 118988714, 'dn': 'Journal of Machine Learning Research', 'sn': '', 'norm': '', 'd': '', 'pc': 617, 'pcby': [], 'ccnt': 324384, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.5322341039, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=147316732)', 'id': 147316732, 'dn': 'IEEE Communications Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 2264, 'pcby': [], 'ccnt': 174605, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.5774210136, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=414566)', 'id': 414566, 'dn': 'Pattern Recognition', 'sn': '', 'norm': '', 'd': '', 'pc': 1967, 'pcby': [], 'ccnt': 397260, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.5858911108, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=42080949)', 'id': 42080949, 'dn': 'IEEE Transactions on Neural Networks', 'sn': '', 'norm': '', 'd': '', 'pc': 1848, 'pcby': [], 'ccnt': 388326, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.594826768, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=178776955)', 'id': 178776955, 'dn': 'Optics Express', 'sn': '', 'norm': '', 'd': '', 'pc': 2273, 'pcby': [], 'ccnt': 1119836, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.601006026, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=97130795)', 'id': 97130795, 'dn': 'IEEE Transactions on Parallel and Distributed Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 2006, 'pcby': [], 'ccnt': 166599, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6117219203, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=196734849)', 'id': 196734849, 'dn': 'Scientific Reports', 'sn': '', 'norm': '', 'd': '', 'pc': 2990, 'pcby': [], 'ccnt': 1447537, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6169684006, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=157921468)', 'id': 157921468, 'dn': 'ACM Computing Surveys', 'sn': '', 'norm': '', 'd': '', 'pc': 898, 'pcby': [], 'ccnt': 248607, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6208913099, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=10936095)', 'id': 10936095, 'dn': 'IEEE Transactions on Vehicular Technology', 'sn': '', 'norm': '', 'd': '', 'pc': 2255, 'pcby': [], 'ccnt': 339211, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6254632354, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2597175965)', 'id': 2597175965, 'dn': 'arXiv: Computer Vision and Pattern Recognition', 'sn': '', 'norm': '', 'd': '', 'pc': 2181, 'pcby': [], 'ccnt': 249484, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.630656731, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=120977877)', 'id': 120977877, 'dn': 'IEEE Signal Processing Magazine', 'sn': '', 'norm': '', 'd': '', 'pc': 846, 'pcby': [], 'ccnt': 186993, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6329802486, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=69141925)', 'id': 69141925, 'dn': 'IEEE Transactions on Mobile Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 1757, 'pcby': [], 'ccnt': 111760, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6351574656, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=58069681)', 'id': 58069681, 'dn': 'IEEE Transactions on Medical Imaging', 'sn': '', 'norm': '', 'd': '', 'pc': 1461, 'pcby': [], 'ccnt': 349455, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6727578466, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=183492911)', 'id': 183492911, 'dn': 'Proceedings of SPIE', 'sn': '', 'norm': '', 'd': '', 'pc': 3396, 'pcby': [], 'ccnt': 359642, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6832450709, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=103225281)', 'id': 103225281, 'dn': 'NeuroImage', 'sn': '', 'norm': '', 'd': '', 'pc': 1727, 'pcby': [], 'ccnt': 1253317, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6889332228, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=146764194)', 'id': 146764194, 'dn': 'IEEE Wireless Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 1020, 'pcby': [], 'ccnt': 97563, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.6940142353, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=202381698)', 'id': 202381698, 'dn': 'PLOS ONE', 'sn': '', 'norm': '', 'd': '', 'pc': 2888, 'pcby': [], 'ccnt': 4794743, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.717644589, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=45693802)', 'id': 45693802, 'dn': 'Neurocomputing', 'sn': '', 'norm': '', 'd': '', 'pc': 2605, 'pcby': [], 'ccnt': 259485, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.7344088258, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=186357190)', 'id': 186357190, 'dn': 'Future Generation Computer Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 1728, 'pcby': [], 'ccnt': 116634, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.7421767061, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=8351582)', 'id': 8351582, 'dn': 'IEEE Transactions on Software Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 1474, 'pcby': [], 'ccnt': 294873, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.7617855993, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=84775595)', 'id': 84775595, 'dn': 'IEEE Transactions on Visualization and Computer Graphics', 'sn': '', 'norm': '', 'd': '', 'pc': 1991, 'pcby': [], 'ccnt': 140986, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.7636909622, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=157670870)', 'id': 157670870, 'dn': 'IEEE Transactions on Computers', 'sn': '', 'norm': '', 'd': '', 'pc': 1814, 'pcby': [], 'ccnt': 386774, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8152607812, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=61310614)', 'id': 61310614, 'dn': 'IEEE Transactions on Information Forensics and Security', 'sn': '', 'norm': '', 'd': '', 'pc': 1506, 'pcby': [], 'ccnt': 84861, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8184090834, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=58031724)', 'id': 58031724, 'dn': 'IEEE Transactions on Industrial Electronics', 'sn': '', 'norm': '', 'd': '', 'pc': 1533, 'pcby': [], 'ccnt': 610637, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8402129373, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=192650101)', 'id': 192650101, 'dn': 'Information Sciences', 'sn': '', 'norm': '', 'd': '', 'pc': 2006, 'pcby': [], 'ccnt': 328699, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8481385568, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=85738991)', 'id': 85738991, 'dn': 'IEEE Transactions on Antennas and Propagation', 'sn': '', 'norm': '', 'd': '', 'pc': 1365, 'pcby': [], 'ccnt': 633610, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8622330836, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=19032547)', 'id': 19032547, 'dn': 'BMC Bioinformatics', 'sn': '', 'norm': '', 'd': '', 'pc': 1727, 'pcby': [], 'ccnt': 382403, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.8923080529, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=101949793)', 'id': 101949793, 'dn': 'Sensors', 'sn': '', 'norm': '', 'd': '', 'pc': 2336, 'pcby': [], 'ccnt': 337389, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.896984616, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=137030581)', 'id': 137030581, 'dn': 'IEEE Transactions on Multimedia', 'sn': '', 'norm': '', 'd': '', 'pc': 1593, 'pcby': [], 'ccnt': 100629, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.9507013316, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2734324842)', 'id': 2734324842, 'dn': 'bioRxiv', 'sn': '', 'norm': '', 'd': '', 'pc': 2775, 'pcby': [], 'ccnt': 102991, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -11.9711353931, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=24807848)', 'id': 24807848, 'dn': 'Physical Review Letters', 'sn': '', 'norm': '', 'd': '', 'pc': 1264, 'pcby': [], 'ccnt': 7230248, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.0567016966, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=186584794)', 'id': 186584794, 'dn': 'IEEE Network', 'sn': '', 'norm': '', 'd': '', 'pc': 894, 'pcby': [], 'ccnt': 93775, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.0720360799, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=199497470)', 'id': 199497470, 'dn': 'IEEE Transactions on Audio, Speech, and Language Processing', 'sn': '', 'norm': '', 'd': '', 'pc': 1130, 'pcby': [], 'ccnt': 95503, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1387267289, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=79162954)', 'id': 79162954, 'dn': 'Journal of Applied Crystallography', 'sn': '', 'norm': '', 'd': '', 'pc': 188, 'pcby': [], 'ccnt': 415522, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1431443282, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=10169007)', 'id': 10169007, 'dn': 'Knowledge Based Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 1567, 'pcby': [], 'ccnt': 109837, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.170305004, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=5240358)', 'id': 5240358, 'dn': 'IEEE Transactions on Biomedical Engineering', 'sn': '', 'norm': '', 'd': '', 'pc': 1163, 'pcby': [], 'ccnt': 448560, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1742071708, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=140556538)', 'id': 140556538, 'dn': 'Applied Soft Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 1571, 'pcby': [], 'ccnt': 153505, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1743375838, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=115004586)', 'id': 115004586, 'dn': 'Computer Communications', 'sn': '', 'norm': '', 'd': '', 'pc': 1271, 'pcby': [], 'ccnt': 98432, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1748403002, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=184954342)', 'id': 184954342, 'dn': 'IEEE Transactions on Automatic Control', 'sn': '', 'norm': '', 'd': '', 'pc': 1063, 'pcby': [], 'ccnt': 982924, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.1999050135, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=2480266640)', 'id': 2480266640, 'dn': 'IEEE Internet of Things Journal', 'sn': '', 'norm': '', 'd': '', 'pc': 970, 'pcby': [], 'ccnt': 43985, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2256847292, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=205899252)', 'id': 205899252, 'dn': 'IEEE Internet Computing', 'sn': '', 'norm': '', 'd': '', 'pc': 789, 'pcby': [], 'ccnt': 79914, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2342602573, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=133768115)', 'id': 133768115, 'dn': 'Robotics and Autonomous Systems', 'sn': '', 'norm': '', 'd': '', 'pc': 1301, 'pcby': [], 'ccnt': 98165, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2549111031, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=120348307)', 'id': 120348307, 'dn': 'Procedia Computer Science', 'sn': '', 'norm': '', 'd': '', 'pc': 1736, 'pcby': [], 'ccnt': 70760, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2671615666, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=127827428)', 'id': 127827428, 'dn': 'Nature Methods', 'sn': '', 'norm': '', 'd': '', 'pc': 353, 'pcby': [], 'ccnt': 554712, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2720307156, 'et': 3}"
"{'fos': [], 'pqe': 'Composite(J.JId=76152103)', 'id': 76152103, 'dn': 'IEEE Transactions on Systems, Man, and Cybernetics', 'sn': '', 'norm': '', 'd': '', 'pc': 1432, 'pcby': [], 'ccnt': 140598, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.2949824353, 'et': 3}"
